Label,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12
1,0.582,1.021,1.944,-2.898,0.622,-1.173,-1.044,-0.065,-1.681,-1.797,1.436,-2.360
0,1.123,0.001,-0.827,-2.336,0.716,0.473,-1.480,0.375,-0.005,0.975,-0.649,0.942
1,0.270,-0.110,-0.512,0.195,0.569,0.667,0.132,0.583,1.601,0.383,-0.221,-1.122
0,0.152,0.040,-1.679,0.561,-1.249,0.943,-0.686,-1.267,0.621,2.139,-1.724,-1.286
1,-0.729,-0.914,-1.588,0.473,0.445,-0.936,-0.103,-0.672,-1.073,-0.661,1.417,1.021
0,-0.222,1.416,0.640,0.450,-2.118,1.965,0.100,0.890,2.312,-0.382,0.205,0.500
1,-0.742,-0.386,-0.696,0.970,-0.760,-1.359,0.109,0.312,0.073,1.802,2.630,-0.491
0,0.177,-0.530,-0.941,-1.858,0.789,0.785,0.178,-0.315,-0.340,0.160,-0.941,0.233
1,-0.086,-0.411,-0.871,-0.221,-0.542,-1.344,0.125,2.272,1.354,-1.457,-1.372,0.294
0,3.052,0.952,-0.590,0.277,-0.502,0.138,-0.707,0.217,0.044,0.408,-0.249,-0.963
1,-1.534,-0.077,-0.104,-0.697,0.786,0.780,-0.763,1.021,0.889,0.499,1.098,1.304
0,0.776,-1.007,1.779,0.500,1.065,-0.358,-0.546,-2.599,0.610,0.715,1.486,-0.726
1,-1.907,2.673,0.813,-0.785,-0.404,1.010,-0.021,-0.734,-0.343,-1.949,-1.038,-1.284
0,-1.130,2.302,0.207,1.865,-2.242,0.303,-0.377,1.424,0.123,-0.677,1.354,0.125
1,-0.142,0.037,-0.378,-0.688,-1.416,-0.976,0.156,-1.144,-0.212,2.817,-0.471,-1.555
0,-0.279,1.084,-1.435,0.328,0.521,0.468,0.341,-1.791,-0.254,-1.140,0.610,-0.632
1,0.060,0.142,0.760,0.813,0.313,0.670,-0.945,-3.191,-0.176,-0.930,0.299,-1.196
0,0.055,-0.021,-0.854,0.791,-0.333,-0.180,-0.478,0.492,-0.879,-1.303,1.986,-1.446
1,-1.064,-0.551,0.571,-1.318,0.396,0.946,1.330,-1.427,0.671,-0.204,-1.242,-0.832
0,1.025,-0.102,2.602,0.642,-0.417,-2.133,0.604,-2.046,-1.477,0.959,-1.697,-1.640
1,-1.403,0.724,0.183,-1.996,-0.108,0.185,1.420,-1.787,0.683,0.832,-1.500,-1.193
0,-0.086,1.299,0.744,-1.068,0.052,0.361,-1.070,0.802,-0.056,2.166,0.105,0.361
1,-0.455,0.521,-0.888,-1.857,0.068,-0.832,-0.059,0.629,0.701,0.879,-0.359,-0.983
0,-0.746,-1.179,-1.566,-0.566,-1.075,1.067,-1.373,-0.918,-1.042,1.072,-1.027,-0.093
1,-0.219,-1.188,0.359,-3.418,0.290,-0.644,-0.541,-1.134,-0.289,0.617,0.947,1.343
0,-2.677,-1.148,0.594,2.151,-1.237,3.025,-0.447,0.736,1.684,0.135,-2.089,-0.082
1,-0.502,-0.848,-0.795,-1.458,-0.452,-0.061,0.973,0.433,0.240,-0.743,1.130,-1.047
0,-0.632,-0.475,1.992,-1.089,2.246,-0.730,0.403,-0.700,-0.312,-0.782,-2.059,0.591
1,1.531,-0.426,-1.040,4.004,0.213,0.803,0.841,-0.580,0.518,-0.180,-1.396,2.047
0,2.899,-0.566,-0.107,0.874,-1.379,2.428,-0.591,-0.189,0.369,0.264,0.152,1.000
1,-2.161,2.110,1.218,-0.260,-0.262,0.917,-1.714,-0.166,-1.196,-1.526,0.334,-0.359
0,1.230,-2.415,1.278,-0.469,-0.978,1.111,1.259,0.843,-0.462,-0.489,0.950,-1.550
1,0.500,0.191,1.990,-0.113,0.356,0.136,1.378,-0.175,-1.645,-1.069,-1.302,-0.545
0,-1.932,1.815,0.400,-1.397,0.939,-0.310,0.275,1.402,-0.229,-0.243,-1.345,-1.004
1,-0.730,0.236,-1.768,-0.367,-1.028,0.206,-0.828,1.258,1.130,3.160,-1.470,-1.908
0,-0.312,0.761,-0.679,0.061,1.440,-1.575,0.342,0.370,0.195,-0.016,-0.855,1.144
1,-0.944,-2.365,-0.184,1.856,-0.048,-0.131,-0.527,-2.194,0.881,0.157,-0.043,-1.270
0,1.464,-0.214,-0.338,-1.992,0.740,-0.612,0.658,-0.143,-1.848,0.685,2.339,-1.113
1,0.070,-0.407,0.686,0.026,0.291,1.726,-1.640,-1.056,2.700,-1.021,0.585,3.069
0,1.035,-0.166,-1.479,1.248,-2.676,0.227,1.125,0.988,-1.488,-0.097,-1.828,-0.143
1,-1.799,0.782,0.660,1.049,-0.489,1.700,2.436,-1.879,0.143,-1.858,2.451,3.773
0,-0.910,-1.001,-1.173,-0.829,0.314,-1.122,-1.639,-0.837,-0.829,0.764,-1.895,0.339
1,-0.416,0.292,-0.774,-0.503,0.806,1.043,-0.541,-0.495,0.922,1.673,-1.258,-0.039
0,-0.409,-0.618,-1.859,1.244,-0.638,-0.579,-1.288,0.876,-1.321,1.243,-0.514,-3.445
1,-1.168,0.576,-1.957,-0.285,-0.767,0.057,0.458,2.453,-0.290,2.894,-1.546,1.480
0,-0.796,-0.195,1.014,-0.564,0.384,-0.986,0.171,-0.928,1.037,-2.215,0.027,0.716
1,-0.833,1.082,0.462,2.986,-1.195,-0.862,-0.379,0.078,-0.330,1.564,-0.668,-0.322
0,-0.188,1.339,0.630,-0.650,-0.905,0.345,0.642,-0.736,-1.199,-0.168,-0.778,-1.318
1,1.548,0.336,-0.537,3.844,-1.276,1.852,-0.734,1.343,-1.463,-1.747,-1.467,0.132
0,0.214,1.314,-0.047,-0.740,-0.507,1.120,-0.480,0.231,-0.310,-1.260,-0.365,-2.104
1,-1.251,1.302,-0.192,-0.851,-0.368,1.270,-0.371,0.749,-1.480,-2.065,-0.280,-0.413
0,-0.063,1.095,0.194,-0.027,0.170,1.480,0.587,0.290,-1.045,-1.218,-0.532,-1.223
1,-1.218,0.394,-0.913,-0.169,-0.587,0.057,-0.220,0.323,0.746,0.154,-1.882,-0.720
0,0.052,2.677,-0.047,-0.466,-1.750,-0.326,2.010,0.381,-0.546,0.424,-1.076,-0.555
1,-1.387,0.250,-2.030,-1.292,-2.466,-2.105,0.442,-0.021,-0.154,2.486,0.520,-0.856
0,0.011,-0.338,-1.080,-0.148,1.189,1.426,-0.032,-1.239,0.243,0.368,-0.671,2.886
1,-0.289,-2.818,0.101,0.285,0.487,0.873,-0.018,-1.426,0.664,-1.140,0.285,-0.072
0,0.293,-0.063,0.333,0.862,0.318,-0.516,0.772,0.193,-0.088,-0.569,1.915,-0.992
1,0.313,0.411,0.679,0.093,1.220,-0.223,2.661,-1.056,0.843,0.192,1.879,1.137
0,1.157,-0.508,-0.787,0.448,-0.955,-0.033,-0.412,0.408,-2.629,-0.421,-1.673,0.769
1,-1.210,-0.719,0.961,-1.596,-0.525,2.035,0.140,-1.938,0.653,0.562,0.424,-0.083
0,-0.013,0.100,-0.776,-1.665,-0.051,-1.488,-0.446,0.252,-0.027,-0.060,-2.397,2.692
1,1.213,-0.099,-0.460,-1.514,2.765,-0.827,-0.451,0.689,1.317,1.618,0.203,-0.624
0,-4.351,0.075,-1.043,1.359,0.076,-2.063,-0.661,-0.192,-2.141,0.951,-2.331,0.626
1,-1.123,-0.162,-1.071,-0.835,0.427,-0.012,-0.948,3.620,0.153,1.054,0.643,0.734
0,-4.439,0.624,0.142,1.124,-0.079,-1.472,0.431,-1.857,0.392,0.105,-0.092,0.566
1,-1.633,-0.783,0.473,0.629,-1.830,-0.877,0.498,1.600,-0.290,1.870,-1.361,-0.010
0,-0.124,-0.027,0.247,-1.664,-0.885,0.044,1.042,-1.037,-0.672,-0.122,-1.392,-0.410
1,0.893,1.103,-0.314,0.728,-0.672,-0.247,-0.170,-0.881,0.285,-1.248,-1.180,1.822
0,1.136,0.860,-1.641,2.439,-0.408,-1.789,-0.538,0.771,-0.282,-0.802,0.605,-0.299
1,-1.765,0.927,0.536,-0.760,0.101,2.429,-0.748,0.465,0.005,0.173,0.918,-0.252
0,-0.976,0.846,-2.135,-0.803,-0.331,-1.354,-0.461,-0.166,-0.675,-0.290,1.068,-2.516
1,-2.814,1.054,2.088,-0.047,2.111,0.897,0.662,-2.861,-0.537,-1.923,0.090,-1.074
0,0.762,2.799,0.246,-0.517,-0.516,0.515,-0.615,-0.508,-1.520,-1.385,1.280,-0.314
1,-1.204,-0.423,1.742,-0.760,-1.156,-0.168,-0.516,-2.383,-0.240,0.208,0.586,-0.597
0,-0.780,0.634,-1.223,1.056,0.921,0.815,-0.063,1.358,1.649,-0.766,0.253,1.178
1,0.600,-0.700,0.032,1.201,-0.808,1.713,-0.795,0.336,2.093,0.732,0.408,-2.377
0,0.431,0.907,1.106,-1.150,0.448,-0.865,0.020,0.970,1.598,0.071,-0.095,0.018
1,3.218,0.617,0.120,1.325,0.216,0.101,-0.343,-0.271,-1.314,-0.675,1.156,0.875
0,0.405,-0.606,-0.816,-0.855,-2.851,-2.296,0.473,0.632,-3.255,0.106,-1.270,0.096
1,0.284,0.939,0.029,-0.549,-1.376,0.413,0.532,-2.590,0.519,-0.411,-0.399,-0.235
0,0.136,0.745,0.098,-1.486,0.047,-0.508,0.922,0.636,-0.314,-0.045,-2.037,1.102
1,1.166,0.211,-0.402,-1.898,-0.348,0.781,-0.788,-0.844,-0.193,-0.428,-0.034,0.164
0,-2.483,-0.489,-2.020,1.809,-1.141,-0.736,0.782,-0.329,0.237,0.827,-1.221,-1.900
1,-0.592,-1.894,-1.033,-0.175,-0.531,-0.745,0.355,1.064,0.497,-0.732,-0.327,-0.179
0,-3.318,1.673,0.554,2.047,-0.151,0.104,-0.662,-0.425,2.180,1.290,-1.108,0.812
1,-0.310,0.796,-1.132,0.013,0.443,0.377,0.766,0.342,0.762,-1.699,-0.102,0.415
0,1.887,1.573,2.543,-1.288,-3.161,-1.020,2.489,-1.407,-0.115,-1.497,-2.249,0.134
1,-1.326,-0.491,0.622,1.318,-2.155,0.211,0.241,0.812,0.964,-1.826,-0.901,-0.897
0,-2.425,0.521,-2.325,-1.541,-0.900,0.823,-0.837,1.125,-0.174,-3.072,0.212,2.240
1,-0.746,-2.380,-0.215,-1.080,-0.658,-0.497,-2.790,0.173,1.121,-0.521,0.391,-2.232
0,-0.543,0.514,1.463,1.263,-1.394,-1.069,0.320,0.195,-1.552,-0.703,-0.198,-1.681
1,0.128,-1.415,0.617,-1.318,0.523,0.849,1.825,1.255,-0.804,-0.122,2.169,-1.343
0,1.115,1.679,1.028,-2.084,-0.566,-1.697,0.222,-1.414,-0.967,-0.137,0.108,-1.654
1,-0.550,0.899,-2.015,0.317,-0.590,0.907,-1.864,-1.659,-0.502,0.559,-0.596,0.265
0,0.449,0.303,-1.850,0.624,1.847,-0.433,-0.092,0.939,-0.003,-1.185,0.543,-0.583
1,-0.161,-0.735,1.539,0.346,0.416,-0.115,0.084,-0.802,1.688,1.402,-0.734,-2.736
0,0.153,0.471,0.246,0.609,-0.981,-0.205,1.303,-0.094,-1.871,-1.300,-0.388,-0.707
1,0.332,-0.184,0.582,-1.033,1.110,0.072,0.120,-0.801,1.409,-0.786,-0.360,2.636
0,0.384,-1.629,-0.825,-1.034,-0.032,-1.688,-1.537,2.189,0.117,-1.397,0.333,0.497
1,-0.476,1.053,-0.988,0.891,0.475,-0.567,0.737,-0.762,1.556,-1.801,-0.108,-1.045
0,0.136,1.281,-0.105,-0.400,0.036,1.234,-2.942,1.035,0.611,-1.643,-2.834,-0.432
1,-0.291,-0.281,-1.061,1.206,-1.921,-1.223,0.573,-0.780,0.380,-0.682,-0.851,-0.860
0,0.264,0.369,0.627,-0.483,-0.720,-0.094,1.097,0.362,-1.052,-0.045,1.587,0.081
1,-0.052,-1.187,-1.260,-1.747,0.041,-0.192,-0.465,1.465,0.293,-1.051,0.404,1.629
0,1.362,-0.572,0.803,1.924,1.724,1.666,0.034,-1.504,0.747,0.822,-2.062,-0.571
1,0.115,-0.079,0.774,0.451,0.256,-0.328,-0.236,1.471,-0.114,-0.400,1.939,0.811
0,0.914,1.130,-0.740,-0.196,2.216,0.274,1.898,-1.880,-0.110,1.164,-1.661,-0.898
1,0.840,-0.033,0.178,1.153,-1.094,0.271,-0.846,2.760,-1.818,-1.036,0.960,0.698
0,1.234,-0.020,-1.546,1.830,-1.295,1.292,-0.865,-0.843,1.611,-0.107,-0.667,-0.344
1,0.111,-3.085,1.322,-2.083,-0.445,-0.610,-0.481,0.047,1.556,-0.996,1.481,-0.182
0,2.091,0.122,-0.243,0.668,-0.383,0.472,-2.732,-1.375,-0.768,0.059,0.731,-1.664
1,1.130,-0.467,0.954,-0.503,2.692,-0.574,0.799,0.300,0.464,-0.148,-1.643,0.382
0,0.844,2.309,0.116,0.804,0.161,-1.399,1.908,0.231,-0.470,-1.954,1.356,-0.862
1,-1.308,-0.086,-1.248,-0.606,-3.130,-0.600,0.062,-2.481,-0.756,0.377,1.471,-1.061
0,-0.214,1.311,-1.162,0.501,0.779,1.628,-0.833,2.369,0.180,-1.003,-1.072,-1.678
1,0.299,-0.131,0.611,-2.124,0.733,-0.137,-2.918,-0.499,2.177,-0.851,-0.250,0.171
0,-0.733,0.184,0.414,-1.819,1.295,-1.671,-0.888,0.078,0.166,0.794,-1.993,0.023
1,1.257,-0.744,1.008,1.002,-0.451,-0.046,-1.319,-1.102,2.240,-1.549,-0.281,0.018
0,1.646,-0.117,0.797,-0.228,-1.992,0.831,-0.135,0.881,-1.202,-0.518,1.575,0.886
1,-1.319,1.734,0.597,0.132,0.691,1.399,1.703,0.542,0.941,-1.712,0.094,1.367
0,0.279,1.380,-1.015,-0.146,0.690,-1.538,-0.673,0.711,1.873,-0.047,-0.538,-0.545
1,0.875,-0.669,0.090,-0.754,0.600,1.052,-2.565,0.014,1.730,-1.919,0.168,1.264
0,-3.109,0.667,0.199,0.323,-1.598,-0.872,0.082,3.068,-0.737,0.888,1.567,-2.400
1,0.622,-0.606,-0.429,0.025,-0.482,-0.264,2.064,0.750,-0.191,1.628,1.271,0.747
0,-0.965,-3.229,1.128,2.690,-1.206,1.537,0.323,-0.033,1.303,-1.124,-1.793,0.335
1,-0.436,-0.263,-0.089,0.587,-1.520,-0.280,-1.679,0.026,0.481,0.520,-0.184,-1.593
0,0.016,-0.325,2.253,0.099,-1.387,-0.295,1.221,-0.979,-2.534,-0.212,-1.411,-0.101
1,-0.239,-0.773,-0.197,3.771,-0.308,-1.030,-1.485,2.163,-1.826,-1.342,0.501,0.902
0,2.298,0.868,0.207,0.869,-0.858,0.144,-1.227,-0.137,-0.639,-0.743,0.270,-0.736
1,-1.611,0.708,-0.132,-0.013,-0.028,1.651,-0.904,-1.079,0.659,-2.456,-0.492,-2.160
0,-0.514,-0.199,-0.464,0.926,-1.082,-0.074,0.542,-0.056,-0.200,-0.132,1.329,0.531
1,-0.655,-1.222,0.879,-1.278,0.016,0.468,1.042,-0.737,1.058,-1.436,-1.121,-0.937
0,-2.457,2.327,-0.001,-0.523,-0.767,2.144,-0.436,0.651,0.031,-0.958,1.263,-0.109
1,-1.057,0.479,0.948,-2.114,-1.323,-0.651,0.458,0.681,0.654,0.670,-2.361,-1.393
0,-2.315,0.001,-0.689,0.847,0.603,0.512,0.521,1.580,-1.415,0.658,0.320,1.235
1,-0.778,0.011,0.926,-0.111,-0.551,0.946,-1.012,-1.360,0.594,0.514,0.356,-0.486
0,3.636,-0.301,-0.693,-1.421,-0.389,-0.454,-0.023,1.429,0.633,2.756,-0.362,-1.027
1,-0.350,1.580,0.557,0.700,-0.475,-0.006,-0.776,-0.832,-0.003,-1.058,0.481,0.653
0,1.248,0.138,-1.182,-0.991,-1.314,-0.691,-0.487,1.168,-1.267,-0.378,0.129,1.331
1,-1.600,0.631,0.724,0.430,-0.781,-1.703,1.877,-1.736,0.625,-1.572,-2.475,1.874
0,0.104,-0.483,-0.377,-2.067,0.159,0.021,0.906,-0.555,1.169,-0.606,-0.437,1.420
1,-0.275,-0.559,0.022,-2.250,-0.394,0.792,0.942,2.340,-0.542,0.766,-0.843,1.073
0,-2.236,-0.300,-0.802,1.416,-0.836,0.099,-1.880,-0.798,-1.781,-0.279,-2.488,-3.098
1,0.833,-1.588,-0.632,1.051,0.030,-1.484,1.223,-1.805,-0.740,3.141,3.358,-0.155
0,1.048,-0.020,0.995,1.511,-2.372,1.284,-0.542,-1.454,0.541,1.089,-1.751,-0.150
1,-2.002,0.259,-0.293,1.505,-0.156,-0.995,-0.886,0.588,-0.184,0.558,1.958,0.405
0,-0.346,0.713,2.113,-0.558,0.018,0.981,3.887,-0.670,-0.481,-0.594,-0.392,0.074
1,0.038,0.402,-1.426,1.905,1.818,0.187,-2.352,-1.224,1.663,-0.955,-0.874,-0.977
0,1.234,0.263,-2.243,-0.365,-0.323,-2.693,-0.591,1.397,0.414,-1.527,-0.661,0.821
1,0.061,0.205,1.560,-0.418,0.562,0.042,-0.390,-1.583,-1.325,0.768,0.504,-2.195
0,0.469,0.015,1.627,0.989,-1.518,1.358,-0.651,1.114,-2.027,-1.340,1.247,0.120
1,0.078,0.013,1.612,-1.554,0.076,0.531,0.331,3.092,2.359,2.433,-1.144,-0.066
0,-1.639,-0.674,-0.096,-0.452,-3.175,-0.654,-1.342,2.814,-0.284,-1.013,0.389,-0.757
1,-0.852,0.298,1.830,0.739,0.240,-1.023,-0.950,1.301,1.576,-0.474,-0.572,-1.846
0,-0.053,0.523,-0.226,0.606,0.357,0.751,1.127,1.019,0.854,-0.416,0.556,-0.580
1,0.846,-1.237,0.785,-1.158,-0.293,1.409,-0.835,-1.766,0.300,-0.545,-0.541,-0.003
0,0.565,1.439,1.209,1.365,-1.767,-0.311,0.410,-0.918,-0.310,0.145,0.328,-1.094
1,1.137,-1.521,0.285,1.667,2.140,0.974,0.962,-0.509,-0.395,-1.163,2.230,0.134
0,0.847,-0.081,-0.307,-0.073,-3.008,0.966,-0.465,1.280,-0.328,-0.440,-0.239,-0.311
1,-2.704,0.709,0.375,-0.087,-1.640,0.520,-0.341,-2.565,1.460,0.108,-1.118,0.826
0,0.887,0.355,-1.071,-1.051,-1.157,0.979,-1.513,0.151,0.408,0.806,-1.139,-1.389
1,1.004,0.371,-0.147,-0.378,0.781,-0.372,0.588,0.126,-0.202,0.315,-0.918,-1.065
0,0.983,1.023,-0.579,0.109,-1.603,-1.690,-0.491,0.821,-0.589,-0.262,-0.108,0.406
1,1.300,-0.830,-2.285,-2.085,-0.172,-0.922,0.304,2.774,-0.896,1.980,0.459,0.444
0,-3.032,0.667,0.364,0.648,0.326,-1.179,0.099,0.071,-0.738,0.163,-0.683,-0.980
1,-1.068,-0.596,1.461,0.672,-0.929,0.289,1.351,0.863,-0.693,-1.319,-0.085,0.007
0,0.277,-1.326,0.034,-0.434,0.649,0.157,-0.465,-1.533,0.047,0.159,-0.474,-1.147
1,1.261,0.107,-0.562,2.182,-0.823,1.472,-1.147,1.604,-0.421,-1.389,-0.630,-0.322
0,3.623,-0.158,-0.516,1.028,-0.394,0.400,-0.891,-1.364,0.300,-0.175,0.251,-0.787
1,-0.313,0.703,0.660,-0.300,0.536,0.302,-0.670,0.141,-0.148,-0.608,-0.118,-1.344
0,-0.670,-0.497,-0.359,-0.369,-0.069,-0.178,-0.740,-1.013,-1.384,-0.661,1.816,-0.360
1,-3.549,-0.372,0.769,-1.047,2.370,-0.158,1.318,2.336,-0.022,-1.058,-2.201,-2.079
0,0.040,0.511,0.137,0.479,-1.108,0.596,-0.669,-0.585,-0.297,-2.312,-1.813,-0.496
1,-0.406,0.367,0.410,-0.288,-1.836,-0.183,0.018,-0.727,0.905,-0.097,-0.985,-0.930
0,-0.675,1.025,-1.094,-0.213,-0.353,1.862,1.090,2.230,0.148,-0.227,-1.285,0.252
1,-0.789,-1.561,-0.070,0.864,-0.597,0.998,-1.397,-2.151,0.939,0.181,0.742,-1.904
0,-0.051,0.785,-0.082,-0.024,2.325,-0.221,0.023,0.265,-1.359,0.027,0.363,-0.710
1,-1.025,0.006,-0.412,0.842,0.966,0.371,-1.027,-0.757,2.091,-0.857,1.375,1.620
0,1.195,-0.465,0.290,0.014,-1.840,-1.102,-1.288,1.689,2.608,-0.322,0.115,-1.641
1,-0.269,0.679,-0.659,-0.585,-0.968,1.365,0.586,-0.123,-0.970,0.049,-1.244,2.740
0,0.663,-0.254,0.199,0.222,-1.033,0.138,0.779,0.675,0.344,0.009,-0.799,1.080
1,0.649,0.468,-2.531,-1.724,1.130,-0.570,-1.002,0.586,0.941,2.799,-1.080,-0.580
0,0.261,-0.702,1.139,0.919,-1.345,-1.499,-0.792,-1.285,-0.384,0.623,-1.051,-1.934
1,0.069,-1.499,-1.202,-1.720,0.599,0.644,-1.492,0.321,0.462,0.776,2.236,-0.178
0,0.570,-0.331,-0.307,1.516,-0.940,-1.022,-0.238,-1.166,1.577,-0.891,-1.610,0.019
1,-0.312,0.094,1.834,1.459,0.110,-1.012,1.492,0.292,0.269,-2.293,0.985,0.570
0,-0.923,0.706,0.297,-0.595,0.038,-0.606,2.858,-1.927,-0.479,0.319,-2.061,-0.490
1,1.067,0.509,0.551,0.836,-2.244,0.268,1.831,-1.705,0.944,-0.120,-1.332,0.459
0,-0.996,0.403,-1.658,0.902,-0.886,-0.465,-0.705,-0.511,-0.559,0.890,0.298,0.938
1,0.144,0.213,0.679,0.600,-0.916,0.157,-0.983,1.320,-0.209,0.318,1.148,-1.232
0,0.635,1.213,-1.794,-0.297,1.466,-1.339,-1.146,0.119,-0.489,-1.241,1.230,-0.881
1,-1.510,-2.710,1.539,-1.724,0.539,-0.242,-1.858,2.259,1.138,-1.527,-2.231,0.174
0,-2.269,3.339,-1.799,0.721,0.827,1.224,-1.979,1.747,-0.695,0.853,0.744,-0.529
1,-1.469,-0.317,-1.416,0.265,0.990,-2.348,-0.076,0.771,3.358,1.411,-1.308,0.969
0,-1.073,0.688,-1.259,0.436,0.529,-0.064,-0.245,-0.430,2.045,-0.595,0.390,5.236
1,-0.902,-0.860,0.864,-0.026,1.679,0.138,-2.341,-1.634,1.257,-0.196,-0.077,-1.211
0,-0.211,0.187,1.648,0.995,-0.229,0.012,-0.191,-0.058,2.044,0.775,2.446,-1.051
1,-0.073,-2.842,1.080,0.304,2.603,0.733,0.830,-0.514,1.809,-0.515,-0.136,-0.285
0,0.979,0.623,-2.149,2.085,-1.428,-2.586,0.599,-0.156,-0.880,-0.692,-0.346,-1.875
1,-1.279,-0.064,1.204,-1.360,-2.489,0.451,-0.104,-1.054,-2.395,-2.195,-0.396,-1.008
0,-1.639,0.772,-0.461,-0.807,0.642,0.228,-2.352,0.244,1.899,2.204,-1.287,1.015
1,-0.016,-0.122,0.841,1.222,0.774,0.307,-3.019,-0.214,0.631,2.267,-0.645,0.133
0,-0.993,0.569,1.004,-0.025,-1.454,0.571,0.651,1.224,-0.044,1.054,0.752,-1.853
1,-1.232,-1.413,0.447,0.993,-0.689,-0.884,0.367,2.334,-0.709,0.989,-0.500,0.813
0,1.862,-0.688,1.833,-0.333,2.620,0.364,1.096,-0.633,0.976,-2.509,-2.057,3.342
1,0.582,0.328,-0.672,-0.518,-0.372,-1.242,-1.337,1.404,0.220,1.108,2.998,-0.573
0,-0.660,0.260,-0.765,-1.139,0.980,0.422,0.645,-0.759,0.078,0.228,-1.578,0.376
1,0.559,0.472,-0.238,0.471,-1.049,0.301,1.212,-0.614,-0.686,0.092,-1.224,-1.654
0,-0.323,0.217,-2.050,3.304,-0.509,0.122,-2.214,-0.856,1.157,-0.528,1.043,-1.104
1,-0.324,-1.655,0.159,0.306,-0.003,1.159,-1.085,0.666,-0.300,0.442,-0.410,-1.493
0,-0.680,-0.951,1.386,1.535,-0.076,-1.694,0.008,0.337,-0.197,-0.822,0.473,0.499
1,-0.465,-0.627,0.765,-0.419,-0.082,-0.425,-0.389,0.633,0.790,-2.018,-0.473,0.935
0,-1.323,2.901,0.690,-1.724,1.690,-0.317,0.840,1.263,-0.668,-0.775,-0.129,-0.721
1,-1.073,-0.636,-1.926,-0.440,0.320,-0.521,-1.419,1.679,0.239,0.286,0.212,-0.597
0,-1.081,-0.312,-1.414,0.259,0.663,0.244,-0.707,1.136,0.101,-1.117,-0.157,1.189
1,-0.588,-1.117,0.366,-1.186,-0.841,0.747,-3.681,-1.003,1.192,-0.240,0.534,-0.034
0,0.232,-0.557,-0.645,-1.017,0.314,0.084,0.940,0.685,-1.723,0.938,1.875,-1.921
1,1.684,1.946,0.116,-0.072,0.453,1.310,1.436,-1.315,0.710,-1.319,-0.857,1.992
0,1.217,-0.095,0.309,1.298,-2.118,-0.277,0.597,0.286,-1.762,0.690,-0.267,-1.956
1,-0.056,0.088,0.134,-0.807,1.263,-1.808,1.098,-1.898,-2.505,-0.613,-2.549,-1.189
0,-0.216,-0.128,1.126,-0.164,0.127,0.358,0.729,0.136,0.889,0.173,-0.867,0.361
1,0.159,-0.567,-0.578,-4.974,1.437,1.031,-2.619,0.508,1.140,2.073,0.577,-0.491
0,0.626,-0.516,-2.108,1.668,-0.695,0.321,0.421,-2.308,0.333,1.047,-0.201,-1.710
1,-0.502,-1.843,-0.851,-0.260,-0.872,-0.330,-0.888,-2.740,0.932,1.862,-0.138,0.667
0,-0.950,0.161,-0.051,1.979,0.485,-0.886,0.347,-0.563,0.310,0.101,-0.531,0.412
1,-1.250,-1.412,0.577,0.456,-0.338,-1.054,-0.381,0.202,0.342,1.095,-0.655,0.993
0,-0.279,0.011,2.278,-0.515,-0.284,0.015,0.687,-0.759,0.875,1.529,-1.447,-0.047
1,1.820,-0.553,0.607,-1.631,-0.110,-0.525,2.871,0.112,1.251,-0.205,-0.323,0.404
0,-0.549,0.269,-0.946,1.792,-0.507,-3.672,-1.452,-0.123,0.158,-1.076,0.336,-0.522
1,-1.033,1.069,-0.417,-0.819,-1.476,-0.744,-1.161,1.154,-2.321,0.401,0.876,-0.984
0,0.385,0.524,2.188,-0.482,0.744,-2.520,2.032,-1.232,-1.113,-1.016,0.387,-1.710
1,-2.262,3.768,-0.332,0.555,0.875,-1.126,-0.351,0.140,-0.245,2.579,-0.442,-3.662
0,-1.426,-1.554,-0.872,-0.619,-1.192,-0.402,0.430,0.731,0.006,-1.419,1.331,0.851
1,0.098,-0.323,-2.088,-0.633,-3.169,-0.525,-0.636,-2.677,0.095,1.070,0.799,-0.792
0,-0.604,-0.231,-0.143,0.099,1.203,-1.245,0.412,-0.709,1.353,0.846,0.117,2.715
1,-0.104,-1.178,-0.562,-1.136,0.647,1.478,-0.666,-2.164,0.499,-0.295,0.168,-1.018
0,0.102,0.434,-0.209,-3.858,-0.002,-0.104,0.963,-0.246,-1.763,-2.745,0.819,-0.930
1,-0.733,-3.888,0.743,0.747,1.183,1.036,0.743,-0.749,0.662,-0.510,0.035,0.909
0,2.208,-0.138,0.019,-0.129,-0.972,-0.491,-0.296,-0.016,0.475,-0.119,0.644,-2.467
1,-1.496,1.717,0.114,-1.176,0.197,1.259,0.107,-0.902,0.856,-1.029,-0.727,-1.524
0,-0.778,0.574,-1.424,-0.782,0.492,-0.789,-1.392,1.943,0.873,2.070,-1.711,1.044
1,0.640,0.501,-1.107,-1.874,1.009,0.924,-0.963,1.563,0.807,1.367,-0.321,-0.521
0,-1.553,1.186,-0.399,1.095,-0.448,1.075,-1.334,-1.371,-1.129,0.312,-1.936,-0.735
1,0.381,-0.417,-1.019,2.097,0.280,-0.827,0.271,-2.028,0.699,-0.996,-0.958,1.006
0,-0.376,-1.128,1.260,-0.657,0.028,0.239,-1.028,-1.199,-0.290,-1.782,0.667,0.755
1,-0.904,-1.624,0.847,1.637,-2.017,0.024,1.749,1.130,1.070,-1.541,1.176,0.121
